n,k,k_type,heuristic_time,heuristic_result
12,28,k,0.000257015,TRUE
12,14,k/2,0.000203848,TRUE
12,9,random,0.000339985,FALSE
14,0,0,0.000304937,FALSE
14,42,k,0.000532866,TRUE
14,21,k/2,0.000446796,TRUE
14,9,random,0.000414133,FALSE
14,0,0,0.000458002,FALSE
14,53,k,0.000509977,TRUE
14,26,k/2,0.000209093,TRUE
14,42,random,0.000201941,TRUE
14,0,0,0.000504017,FALSE
14,46,k,0.000452757,TRUE
14,23,k/2,0.00045681,TRUE
14,17,random,0.000342131,TRUE
14,0,0,0.0004251,FALSE
14,41,k,0.00028801,TRUE
14,20,k/2,0.000381947,TRUE
14,27,random,0.00033021,TRUE
14,0,0,0.000427008,FALSE
14,48,k,0.000424862,TRUE
14,24,k/2,0.000336885,TRUE
14,21,random,0.000379086,TRUE
14,0,0,0.000483036,FALSE
14,41,k,0.000360966,TRUE
14,20,k/2,0.000394106,TRUE
14,32,random,0.000290871,TRUE
14,0,0,0.000406981,FALSE
14,40,k,0.000341415,TRUE
14,20,k/2,0.000341892,TRUE
14,9,random,0.000358105,FALSE
14,0,0,0.000334263,FALSE
14,47,k,0.0003829,TRUE
14,23,k/2,0.000246048,TRUE
14,4,random,0.000201941,FALSE
14,0,0,0.000533104,FALSE
14,44,k,0.000411749,TRUE
14,22,k/2,0.000327826,TRUE
14,29,random,0.00039506,TRUE
14,0,0,0.000226736,FALSE
14,46,k,0.000341892,TRUE
14,23,k/2,0.000283718,TRUE
14,46,random,0.000479937,TRUE
14,0,0,0.000377893,FALSE
14,38,k,0.000301123,TRUE
14,19,k/2,0.000368118,TRUE
14,19,random,0.000394106,TRUE
14,0,0,0.000412226,FALSE
14,42,k,0.00028491,TRUE
14,21,k/2,0.000376225,TRUE
14,30,random,0.000283003,TRUE
14,0,0,0.000350952,FALSE
14,48,k,0.000343084,TRUE
14,24,k/2,0.000334024,TRUE
14,1,random,0.000237942,FALSE
14,0,0,0.000366926,FALSE
14,49,k,0.000329018,TRUE
14,24,k/2,0.000338793,TRUE
14,17,random,0.000342846,FALSE
14,0,0,0.000356197,FALSE
14,43,k,0.000468016,TRUE
14,21,k/2,0.000309944,TRUE
14,9,random,0.000317097,FALSE
14,0,0,0.000310898,FALSE
14,48,k,0.000411987,TRUE
14,24,k/2,0.0003438,TRUE
14,18,random,0.000406027,FALSE
14,0,0,0.000401974,FALSE
14,53,k,0.000386,TRUE
14,26,k/2,0.000211239,TRUE
14,36,random,0.000282049,TRUE
14,0,0,0.000394106,FALSE
14,44,k,0.000420094,TRUE
14,22,k/2,0.00039506,TRUE
14,35,random,0.00067091,TRUE
14,0,0,0.000484943,FALSE
14,46,k,0.000509977,TRUE
14,23,k/2,0.00059104,TRUE
14,36,random,0.000754833,TRUE
14,0,0,0.000478983,FALSE
14,47,k,0.000505924,TRUE
14,23,k/2,0.00065732,TRUE
14,19,random,0.000631094,TRUE
14,0,0,0.000402212,FALSE
14,51,k,0.000370026,TRUE
14,25,k/2,0.000475168,TRUE
14,18,random,0.000399828,FALSE
14,0,0,0.000402927,FALSE
14,43,k,0.000273943,TRUE
14,21,k/2,0.000535011,TRUE
14,5,random,0.000496864,FALSE
14,0,0,0.000281096,FALSE
14,53,k,0.000368834,TRUE
14,26,k/2,0.000344038,TRUE
14,36,random,0.000200987,TRUE
14,0,0,0.000365019,FALSE
14,45,k,0.000386953,TRUE
14,22,k/2,0.000519991,TRUE
14,43,random,0.000700712,TRUE
14,0,0,0.000270128,FALSE
14,48,k,0.000632048,TRUE
14,24,k/2,0.000295162,TRUE
14,14,random,0.000435829,FALSE
14,0,0,0.000431776,FALSE
14,44,k,0.000361919,TRUE
14,22,k/2,0.000229836,TRUE
14,4,random,0.000326157,FALSE
14,0,0,0.000370979,FALSE
14,43,k,0.000211954,TRUE
14,21,k/2,0.00039196,TRUE
14,23,random,0.000401974,TRUE
14,0,0,0.000287056,FALSE
14,55,k,0.000323057,TRUE
14,27,k/2,0.00045085,TRUE
14,48,random,0.000287294,TRUE
14,0,0,0.000386,FALSE
14,40,k,0.00032711,TRUE
14,20,k/2,0.000296831,TRUE
14,34,random,0.000348091,TRUE
14,0,0,0.000348091,FALSE
14,43,k,0.000316858,TRUE
14,21,k/2,0.000306845,TRUE
14,43,random,0.000209332,TRUE
14,0,0,0.000344992,FALSE
14,38,k,0.000360012,TRUE
14,19,k/2,0.000221252,TRUE
14,23,random,0.000287056,TRUE
14,0,0,0.000616074,FALSE
14,49,k,0.000728846,TRUE
14,24,k/2,0.000622034,TRUE
14,29,random,0.000591755,TRUE
14,0,0,0.000226736,FALSE
14,41,k,0.000302076,TRUE
14,20,k/2,0.000331879,TRUE
14,40,random,0.000470638,TRUE
14,0,0,0.00047636,FALSE
14,48,k,0.000305891,TRUE
14,24,k/2,0.000337839,TRUE
14,5,random,0.000400066,FALSE
14,0,0,0.000298977,FALSE
14,45,k,0.000282049,TRUE
14,22,k/2,0.000386953,TRUE
14,38,random,0.000259161,TRUE
14,0,0,0.000353098,FALSE
14,42,k,0.000477076,TRUE
14,21,k/2,0.000389814,TRUE
14,8,random,0.000418186,FALSE
14,0,0,0.000448942,FALSE
14,56,k,0.000365734,TRUE
14,28,k/2,0.000257969,TRUE
14,51,random,0.000380278,TRUE
14,0,0,0.000660181,FALSE
14,42,k,0.00033617,TRUE
14,21,k/2,0.000212193,TRUE
14,29,random,0.000422001,TRUE
14,0,0,0.00044632,FALSE
14,44,k,0.000199795,TRUE
14,22,k/2,0.000387192,TRUE
14,23,random,0.000454187,TRUE
14,0,0,0.000618935,FALSE
14,50,k,0.000347853,TRUE
14,25,k/2,0.000351906,TRUE
14,32,random,0.000358105,TRUE
14,0,0,0.000236988,FALSE
14,45,k,0.00039196,TRUE
14,22,k/2,0.00030899,TRUE
14,44,random,0.000325918,TRUE
14,0,0,0.00039506,FALSE
14,50,k,0.000320911,TRUE
14,25,k/2,0.000373125,TRUE
14,20,random,0.000392914,TRUE
14,0,0,0.000444889,FALSE
14,38,k,0.000399828,TRUE
14,19,k/2,0.000424147,TRUE
14,14,random,0.000454187,TRUE
14,0,0,0.000407696,FALSE
14,46,k,0.000222921,TRUE
14,23,k/2,0.000295877,TRUE
14,30,random,0.000314951,TRUE
14,0,0,0.000399828,FALSE
14,53,k,0.000193119,TRUE
14,26,k/2,0.000355244,TRUE
14,48,random,0.000517845,TRUE
14,0,0,0.000673056,FALSE
14,44,k,0.000321627,TRUE
14,22,k/2,0.000386953,TRUE
14,26,random,0.000494242,TRUE
14,0,0,0.000325918,FALSE
14,47,k,0.000368118,TRUE
14,23,k/2,0.000362873,TRUE
14,29,random,0.000368834,TRUE
14,0,0,0.000324965,FALSE
14,50,k,0.000363111,TRUE
14,25,k/2,0.000305891,TRUE
14,37,random,0.000437021,TRUE
14,0,0,0.000458956,FALSE
14,33,k,0.000334978,TRUE
14,16,k/2,0.000352859,TRUE
14,24,random,0.009711742,TRUE
14,0,0,0.001023054,FALSE
14,44,k,0.000442743,TRUE
14,22,k/2,0.000485897,TRUE
14,10,random,0.000396729,FALSE
14,0,0,0.000446081,FALSE
14,44,k,0.000246048,TRUE
14,22,k/2,0.00022316,TRUE
14,7,random,0.000226736,FALSE
14,0,0,0.000327826,FALSE
14,46,k,0.000274897,TRUE
14,23,k/2,0.0005126,TRUE
14,13,random,0.000306845,FALSE
14,0,0,0.000390053,FALSE
14,45,k,0.000282764,TRUE
14,22,k/2,0.00034833,TRUE
14,25,random,0.000306129,TRUE
14,0,0,0.000376225,FALSE
14,47,k,0.000656128,TRUE
14,23,k/2,0.000429153,TRUE
14,23,random,0.000348806,TRUE
14,0,0,0.000454187,FALSE
14,38,k,0.000340223,TRUE
14,19,k/2,0.000354052,TRUE
14,8,random,0.000427008,FALSE
14,0,0,0.000724792,FALSE
14,58,k,0.000521183,TRUE
14,29,k/2,0.000586033,TRUE
14,0,random,0.000228882,FALSE
14,0,0,0.000397921,FALSE
14,36,k,0.000320911,TRUE
14,18,k/2,0.000432968,TRUE
14,0,random,0.000370026,FALSE
14,0,0,0.000288963,FALSE
14,47,k,0.000376225,TRUE
14,23,k/2,0.000329971,TRUE
14,26,random,0.000305176,TRUE
14,0,0,0.000339985,FALSE
14,48,k,0.000466108,TRUE
14,24,k/2,0.000490904,TRUE
14,3,random,0.000745058,FALSE
14,0,0,0.000492096,FALSE
14,54,k,0.000363111,TRUE
14,27,k/2,0.000293255,TRUE
14,50,random,0.000194073,TRUE
14,0,0,0.0003438,FALSE
14,46,k,0.000432253,TRUE
14,23,k/2,0.000361204,TRUE
14,31,random,0.000512838,TRUE
14,0,0,0.000626087,FALSE
14,48,k,0.000794888,TRUE
14,24,k/2,0.000389814,TRUE
14,40,random,0.000433922,TRUE
14,0,0,0.000660181,FALSE
14,43,k,0.000644207,TRUE
14,21,k/2,0.000324011,TRUE
14,32,random,0.000407934,TRUE
14,0,0,0.000585079,FALSE
14,47,k,0.000459909,TRUE
14,23,k/2,0.000275135,TRUE
14,32,random,0.000484943,TRUE
14,0,0,0.000239849,FALSE
14,41,k,0.000319958,TRUE
14,20,k/2,0.000366211,TRUE
14,33,random,0.00029707,TRUE
14,0,0,0.000471115,FALSE
14,48,k,0.000280142,TRUE
14,24,k/2,0.000338078,TRUE
14,43,random,0.000440121,TRUE
14,0,0,0.000385046,FALSE
14,37,k,0.000473022,TRUE
14,18,k/2,0.000289917,TRUE
14,9,random,0.000332117,FALSE
14,0,0,0.000293732,FALSE
14,43,k,0.000357866,TRUE
14,21,k/2,0.000415087,TRUE
14,0,random,0.000427961,FALSE
14,0,0,0.000337124,FALSE
14,55,k,0.000381947,TRUE
14,27,k/2,0.00039196,TRUE
14,31,random,0.000335693,TRUE
14,0,0,0.000442028,FALSE
14,53,k,0.00041604,TRUE
14,26,k/2,0.000552893,TRUE
14,22,random,0.000440121,TRUE
14,0,0,0.000375748,FALSE
14,48,k,0.000232935,TRUE
14,24,k/2,0.000331879,TRUE
14,28,random,0.000307083,TRUE
14,0,0,0.00041604,FALSE
14,41,k,0.000408173,TRUE
14,20,k/2,0.000344038,TRUE
14,20,random,0.000463963,TRUE
14,0,0,0.000473976,FALSE
14,48,k,0.00037694,TRUE
14,24,k/2,0.000407219,TRUE
14,34,random,0.000569105,TRUE
14,0,0,0.000520945,FALSE
14,40,k,0.000218868,TRUE
14,20,k/2,0.000215054,TRUE
14,32,random,0.000379801,TRUE
14,0,0,0.000409126,FALSE
14,46,k,0.000513077,TRUE
14,23,k/2,0.000520229,TRUE
14,43,random,0.000499964,TRUE
14,0,0,0.000339031,FALSE
14,44,k,0.000518799,TRUE
14,22,k/2,0.000277042,TRUE
14,37,random,0.000355244,TRUE
14,0,0,0.000305891,FALSE
14,36,k,0.000226021,TRUE
14,18,k/2,0.000654697,TRUE
14,36,random,0.000417948,TRUE
14,0,0,0.000333786,FALSE
14,31,k,0.000269175,TRUE
14,15,k/2,0.000349283,TRUE
14,10,random,0.000294209,FALSE
14,0,0,0.000467062,FALSE
14,47,k,0.000525713,TRUE
14,23,k/2,0.000337362,TRUE
14,32,random,0.00030899,TRUE
14,0,0,0.000325918,FALSE
14,38,k,0.000797987,TRUE
14,19,k/2,0.000838995,TRUE
14,10,random,0.000294209,TRUE
14,0,0,0.00040102,FALSE
14,47,k,0.000346899,TRUE
14,23,k/2,0.00031209,TRUE
14,17,random,0.000311852,FALSE
14,0,0,0.000321865,FALSE
14,50,k,0.000353098,TRUE
14,25,k/2,0.000282049,TRUE
14,6,random,0.000247955,FALSE
14,0,0,0.000327826,FALSE
14,53,k,0.000346899,TRUE
14,26,k/2,0.000496149,TRUE
14,52,random,0.000263929,TRUE
14,0,0,0.000302792,FALSE
14,47,k,0.000332117,TRUE
14,23,k/2,0.000371933,TRUE
14,15,random,0.000328064,FALSE
14,0,0,0.000360966,FALSE
14,48,k,0.000340939,TRUE
14,24,k/2,0.000324965,TRUE
14,27,random,0.000289917,TRUE
14,0,0,0.000324011,FALSE
14,49,k,0.000340223,TRUE
14,24,k/2,0.000320196,TRUE
14,36,random,0.000334263,TRUE
14,0,0,0.000403881,FALSE
14,41,k,0.000279188,TRUE
14,20,k/2,0.000276089,TRUE
14,30,random,0.000430107,TRUE
14,0,0,0.000250816,FALSE
14,55,k,0.000298023,TRUE
14,27,k/2,0.000352859,TRUE
14,11,random,0.000339031,FALSE
14,0,0,0.000366211,FALSE
14,45,k,0.000269175,TRUE
14,22,k/2,0.000281096,TRUE
14,44,random,0.000406981,TRUE
14,0,0,0.000299215,FALSE
14,42,k,0.000277042,TRUE
14,21,k/2,0.000322104,TRUE
14,36,random,0.000344992,TRUE
14,0,0,0.000420094,FALSE
14,46,k,0.000275135,TRUE
14,23,k/2,0.000375748,TRUE
14,37,random,0.000296116,TRUE
14,0,0,0.000370979,FALSE
14,49,k,0.000324249,TRUE
14,24,k/2,0.000509977,TRUE
14,13,random,0.000334024,FALSE
14,0,0,0.000399828,FALSE
14,43,k,0.000626326,TRUE
14,21,k/2,0.000470638,TRUE
14,41,random,0.001006126,TRUE
14,0,0,0.000313759,FALSE
14,45,k,0.000313282,TRUE
14,22,k/2,0.000262976,TRUE
14,27,random,0.000334978,TRUE
14,0,0,0.000493765,FALSE
14,40,k,0.000314236,TRUE
14,20,k/2,0.000600815,TRUE
14,10,random,0.000280142,FALSE
14,0,0,0.000444889,FALSE
14,50,k,0.000349045,TRUE
14,25,k/2,0.000328064,TRUE
14,50,random,0.000420809,TRUE
14,0,0,0.00039506,FALSE
14,49,k,0.00046587,TRUE
14,24,k/2,0.000400782,TRUE
14,35,random,0.000577211,TRUE
14,0,0,0.000437021,FALSE
14,35,k,0.000484228,TRUE
14,17,k/2,0.000518084,TRUE
14,13,random,0.000561953,TRUE
14,0,0,0.000310898,FALSE
14,36,k,0.000356674,TRUE
14,18,k/2,0.000467062,TRUE
14,17,random,0.000270128,TRUE
14,0,0,0.000328064,FALSE
14,47,k,0.000277042,TRUE
14,23,k/2,0.000408649,TRUE
14,10,random,0.00032115,FALSE
14,0,0,0.000398159,FALSE
14,46,k,0.000687838,TRUE
14,23,k/2,0.000507116,TRUE
14,45,random,0.000682116,TRUE
14,0,0,0.000399113,FALSE
14,47,k,0.000494003,TRUE
14,23,k/2,0.000339985,TRUE
14,36,random,0.000313997,TRUE
14,0,0,0.000368118,FALSE
14,40,k,0.000537872,TRUE
14,20,k/2,0.000473022,TRUE
14,8,random,0.000306129,FALSE
14,0,0,0.000272036,FALSE
14,40,k,0.000257015,TRUE
14,20,k/2,0.000303984,TRUE
14,17,random,0.000422239,TRUE
14,0,0,0.000441074,FALSE
14,46,k,0.000427008,TRUE
14,23,k/2,0.000435114,TRUE
14,15,random,0.000259161,FALSE
14,0,0,0.000303984,FALSE
14,43,k,0.000427961,TRUE
14,21,k/2,0.000344038,TRUE
14,19,random,0.000432253,TRUE
14,0,0,0.000380754,FALSE
14,44,k,0.000368118,TRUE
14,22,k/2,0.000314951,TRUE
14,4,random,0.000329971,FALSE
14,0,0,0.000365257,FALSE
14,48,k,0.00056982,TRUE
14,24,k/2,0.000506878,TRUE
14,34,random,0.000574112,TRUE
14,0,0,0.000396967,FALSE
14,46,k,0.000416756,TRUE
14,23,k/2,0.000339985,TRUE
14,3,random,0.000225067,FALSE
14,0,0,0.000479937,FALSE
14,44,k,0.000375032,TRUE
14,22,k/2,0.000447035,TRUE
14,20,random,0.000344038,TRUE
14,0,0,0.000403881,FALSE
14,38,k,0.000279903,TRUE
14,19,k/2,0.000334978,TRUE
